gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1986544802,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19329948,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,IN,,Assam,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,26.709809,90.955609,29822,,,,,,43418,14,11,2018,9227500,7422937,HUMAN_OBSERVATION,iNaturalist,Observations,19329948,,Martin MandÃ¡k,43465.37779,CC_BY_NC_4_0,Martin MandÃ¡k,Martin MandÃ¡k,,,44116.15173,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1978836811,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19169596,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,LK,,Hambantota,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6.299352,81.51542,31356,,,,,,41747.50417,18,4,2014,9227500,7422937,HUMAN_OBSERVATION,iNaturalist,Observations,19169596,,Paulius RupÅ¡as,43460.84249,CC_BY_NC_4_0,jurga_li,jurga_li,,,44116.14928,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1946271022,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/17866787,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,NP,,East,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,26.748742,87.004615,29822,,,,,,42898.34444,12,6,2017,9227500,7422937,HUMAN_OBSERVATION,iNaturalist,Observations,17866787,,Subir B. Shakya,43400.07985,CC_BY_NC_4_0,Subir B. Shakya,Subir B. Shakya,,,44116.13875,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1920845985,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/17428611,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,LK,,Hambantota,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6.229704,80.715651,31356,,,,,,42837.73333,12,4,2017,9227500,7422937,HUMAN_OBSERVATION,iNaturalist,Observations,17428611,,joysglobal,43385.22833,CC_BY_NC_4_0,joysglobal,joysglobal,,,44116.13848,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1919771071,7e380070-f762-11e1-a439-00145eb45e9a,0dc9c8bf-cf36-4e30-bf70-cdca28b5547e,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,,,,PRESENT,0,19456090-b49a-11d8-abeb-b8a03c50a862,,,,,,,,,,,,,9227500,7422937,PRESERVED_SPECIMEN,NHMUK,ZOO,1983.2607,,,,CC0_1_0,,,,,44112.06975,,INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS
1919742878,7e380070-f762-11e1-a439-00145eb45e9a,d0e240f1-306a-4127-aedb-dea4d91d1afe,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalis arnee,,IN,India | Assam,Assam,PRESENT,3,19456090-b49a-11d8-abeb-b8a03c50a862,,,,,,,,,,,,,9227500,7422937,PRESERVED_SPECIMEN,NHMUK,ZOO,1939.4411,,,,CC0_1_0,,,,,44112.06975,,TAXON_MATCH_FUZZY
1919742838,7e380070-f762-11e1-a439-00145eb45e9a,c1b04edc-4132-4d67-88a0-451c117dabbf,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalis arnee,,IN,India | Assam,Assam,PRESENT,3,19456090-b49a-11d8-abeb-b8a03c50a862,,,,,,,,,,,,,9227500,7422937,PRESERVED_SPECIMEN,NHMUK,ZOO,1939.4411,,,,CC0_1_0,,,,,44112.06975,,TAXON_MATCH_FUZZY
1919742809,7e380070-f762-11e1-a439-00145eb45e9a,53570a10-db40-4a42-bcce-1c3fb0750b42,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalis arnee,,IN,India | Assam,Assam,PRESENT,3,19456090-b49a-11d8-abeb-b8a03c50a862,,,,,,,,,,,,,9227500,7422937,PRESERVED_SPECIMEN,NHMUK,ZOO,1939.4411,,,,CC0_1_0,,,,,44112.06975,,TAXON_MATCH_FUZZY
1919706848,7e380070-f762-11e1-a439-00145eb45e9a,c31ddac2-f249-48a3-9938-deb330e65ec5,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,IN,,,PRESENT,0,19456090-b49a-11d8-abeb-b8a03c50a862,,,,,,,,,,,,,9227500,7422937,PRESERVED_SPECIMEN,NHMUK,ZOO,ZD 1983.2607,,,,CC0_1_0,,,,,44112.06975,StillImage,INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS
1919705280,7e380070-f762-11e1-a439-00145eb45e9a,e69ba1db-a049-43fc-8689-1386554b6662,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,,,,PRESENT,0,19456090-b49a-11d8-abeb-b8a03c50a862,,,,,,,,,,,,,9227500,7422937,PRESERVED_SPECIMEN,NHMUK,ZOO,ZD 1981.2988,,,,CC0_1_0,,,,,44112.06975,StillImage,INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS
1899758233,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/15681131,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,IN,,Assam,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,26.72852,90.835069,29822,,,,,,43275.36806,24,6,2018,9227500,7422937,HUMAN_OBSERVATION,iNaturalist,Observations,15681131,,Jiro Iguchi,43331.37983,CC_BY_NC_4_0,Jiro Iguchi,Jiro Iguchi,,,44116.13857,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898788358,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/15032801,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,LK,,Moneragala,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6.561197,80.868659,31350,,,,,,43297,16,7,2018,9227500,7422937,HUMAN_OBSERVATION,iNaturalist,Observations,15032801,,jaliya,43314.03332,CC_BY_NC_4_0,jaliya,jaliya,,,44116.14574,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898788357,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/15032748,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,LK,,Moneragala,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6.571215,80.913767,31350,,,,,,43297,16,7,2018,9227500,7422937,HUMAN_OBSERVATION,iNaturalist,Observations,15032748,,jaliya,43314.03201,CC_BY_NC_4_0,jaliya,jaliya,,,44116.14778,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1883497074,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/14246352,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,LK,,Hambantota,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6.360925,81.433228,31356,,,,,,42533.32153,12,6,2016,9227500,7422937,HUMAN_OBSERVATION,iNaturalist,Observations,14246352,,swgarnett,43292.04906,CC_BY_NC_4_0,swgarnett,swgarnett,,,44116.13843,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1802740998,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9286965,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,IN,,Assam,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,26.751261,91.085782,29822,,,,,,41720.3,22,3,2014,9227500,7422937,HUMAN_OBSERVATION,iNaturalist,Observations,9286965,,pfaucher,43097.89806,CC_BY_NC_4_0,pfaucher,pfaucher,,,44116.13839,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1500312647,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5953619,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,IN,,Assam,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,26.457366,93.09744,50000,,,,,,42124.24722,30,4,2015,9227500,7422937,HUMAN_OBSERVATION,iNaturalist,Observations,5953619,,Ben,42850.71883,CC_BY_NC_4_0,Ben,Ben,,,44116.13799,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1288187757,b211f32f-326b-43d3-8012-2fbce0cc6dcc,http://arctos.database.museum/guid/MSB:Host:21501?seid=3163366,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,NP,Nepal,,PRESENT,1,939ed180-aa7b-11db-8edf-b8a03c50a862,,,,,,,,,38837,30,4,2006,9227500,7422937,PRESERVED_SPECIMEN,MSB,Host (of parasite) specimens,MSB:Host:21501,,Eric S. Loker,38837,CC0_1_0,,Collector(s): Eric S. Loker,,,44112.06705,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1288187735,b211f32f-326b-43d3-8012-2fbce0cc6dcc,http://arctos.database.museum/guid/MSB:Host:21499?seid=3163364,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,NP,Nepal,,PRESENT,1,939ed180-aa7b-11db-8edf-b8a03c50a862,,,,,,,,,38837,30,4,2006,9227500,7422937,PRESERVED_SPECIMEN,MSB,Host (of parasite) specimens,MSB:Host:21499,,Eric S. Loker,38837,CC0_1_0,,Collector(s): Eric S. Loker,,,44112.06706,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1288187734,b211f32f-326b-43d3-8012-2fbce0cc6dcc,http://arctos.database.museum/guid/MSB:Host:21498?seid=3163363,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,NP,Nepal,,PRESENT,1,939ed180-aa7b-11db-8edf-b8a03c50a862,,,,,,,,,38731,14,1,2006,9227500,7422937,PRESERVED_SPECIMEN,MSB,Host (of parasite) specimens,MSB:Host:21498,,Eric S. Loker,38731,CC0_1_0,,Collector(s): Eric S. Loker,,,44112.06706,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1288187733,b211f32f-326b-43d3-8012-2fbce0cc6dcc,http://arctos.database.museum/guid/MSB:Host:21500?seid=3163365,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,NP,Nepal,,PRESENT,1,939ed180-aa7b-11db-8edf-b8a03c50a862,,,,,,,,,38837,30,4,2006,9227500,7422937,PRESERVED_SPECIMEN,MSB,Host (of parasite) specimens,MSB:Host:21500,,Eric S. Loker,38837,CC0_1_0,,Collector(s): Eric S. Loker,,,44112.06704,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1099027174,71f4c974-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,ID,Trinil,,PRESENT,,10980920-6dad-11da-ad13-b8a03c50a862,,,,,,,,,,,,,9227500,7422937,FOSSIL_SPECIMEN,MfN,MfN - Fossil vertebrates IV,MB.Ma.42667,,,,CC_BY_4_0,,,,,44112.02567,,
1099027113,71f4c974-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee bubalis,,DE,Krebsburg / Ostercappeln,,PRESENT,,10980920-6dad-11da-ad13-b8a03c50a862,52.35,8.233333,,,,,,,,,,,9227500,7422937,FOSSIL_SPECIMEN,MfN,MfN - Fossil vertebrates IV,MB.Ma.563,,,,CC_BY_4_0,,,,,44112.02568,,TAXON_MATCH_HIGHERRANK
1099027043,71f4c974-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,,SPECIES,"Bubalus arnee (Kerr, 1792)",Bubalus arnee,,,,,PRESENT,,10980920-6dad-11da-ad13-b8a03c50a862,,,,,,,,,,,,,9227500,7422937,FOSSIL_SPECIMEN,MfN,MfN - Fossil vertebrates IV,MB.Ma.23619,,,,CC_BY_4_0,,,,,44112.02568,,
2429612395,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34447599,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis sumatraensis,,SPECIES,"Capricornis sumatraensis (Bechstein, 1799)",Capricornis sumatraensis,,ID,,Sumatera Barat,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,100.322503,-1.132349,31448,,,,,,43754.66667,16,10,2019,4262616,4262616,HUMAN_OBSERVATION,iNaturalist,Observations,34447599,,NadÃ¨ge Lanau,43754.40199,CC_BY_NC_4_0,NadÃ¨ge Lanau,NadÃ¨ge Lanau,,,44095.01538,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2273904221,423e89b5-3c05-4ebe-8671-ddade9409b11,KHM-002_KHM-002-D0019_262863,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis sumatraensis,,SPECIES,"Capricornis sumatraensis (Bechstein, 1799)",Capricornis sumatraensis,,KH,,,PRESENT,1,63f24eac-c76b-4425-9925-e1fbebec6ab2,107.09,12.22,,0.01,,,,,36970,20,3,2001,4262616,4262616,MACHINE_OBSERVATION,,,,,,,CC_BY_NC_4_0,WCS Cambodia,WCS Cambodia,,,44076.1027,,RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2273904047,423e89b5-3c05-4ebe-8671-ddade9409b11,KHM-002_KHM-002-D0038_263070,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis sumatraensis,,SPECIES,"Capricornis sumatraensis (Bechstein, 1799)",Capricornis sumatraensis,,KH,,,PRESENT,1,63f24eac-c76b-4425-9925-e1fbebec6ab2,107.09,12.21,,0.01,,,,,36941,19,2,2001,4262616,4262616,MACHINE_OBSERVATION,,,,,,,CC_BY_NC_4_0,WCS Cambodia,WCS Cambodia,,,44076.10271,,RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2273904014,423e89b5-3c05-4ebe-8671-ddade9409b11,KHM-002_KHM-002-D0019_262864,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis sumatraensis,,SPECIES,"Capricornis sumatraensis (Bechstein, 1799)",Capricornis sumatraensis,,KH,,,PRESENT,1,63f24eac-c76b-4425-9925-e1fbebec6ab2,107.09,12.22,,0.01,,,,,36988,7,4,2001,4262616,4262616,MACHINE_OBSERVATION,,,,,,,CC_BY_NC_4_0,WCS Cambodia,WCS Cambodia,,,44076.1027,,RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2273903975,423e89b5-3c05-4ebe-8671-ddade9409b11,KHM-002_KHM-002-D0019_262865,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis sumatraensis,,SPECIES,"Capricornis sumatraensis (Bechstein, 1799)",Capricornis sumatraensis,,KH,,,PRESENT,1,63f24eac-c76b-4425-9925-e1fbebec6ab2,107.09,12.22,,0.01,,,,,36989,8,4,2001,4262616,4262616,MACHINE_OBSERVATION,,,,,,,CC_BY_NC_4_0,WCS Cambodia,WCS Cambodia,,,44076.1027,,RECORDED_DATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2843201595,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/146188542,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis milneedwardsii,,SPECIES,"Capricornis milneedwardsii David, 1869",Capricornis milneedwardsii,,CN,China - Ngawa Tibetan and Qiang,China - Ngawa Tibetan and Qiang,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,103.198241,31.720691,1000,,,,,,43019,11,10,2017,7261423,7261423,HUMAN_OBSERVATION,,Observations,OBS.146188542,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,44079.78133,,COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840851587,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/62239141,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis milneedwardsii,,SPECIES,"Capricornis milneedwardsii David, 1869",Capricornis milneedwardsii,,TH,Thailand - Si Phang Nga NP,Thailand - Si Phang Nga NP,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,98.473358,8.994972,100,,,,,,40875,28,11,2011,7261423,7261423,HUMAN_OBSERVATION,,Observations,OBS.62239141,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,44079.7815,,COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2832443887,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/85706077,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis milneedwardsii,,SPECIES,"Capricornis milneedwardsii David, 1869",Capricornis milneedwardsii,,CN,China - Ngawa Tibetan and Qiang,China - Ngawa Tibetan and Qiang,PRESENT,1,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,102.260742,31.709476,1000,,,,,,41801,11,6,2014,7261423,7261423,HUMAN_OBSERVATION,,Observations,OBS.85706077,,,,CC_BY_NC_4_0,Stichting Natuurinformatie,,,,44079.78102,StillImage,COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2803129522,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/50041307,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis milneedwardsii,,SPECIES,"Capricornis milneedwardsii David, 1869",Capricornis milneedwardsii,,TH,,Nakhon Nayok,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,101.228797,14.571545,33852,,,,,,41896.82639,14,9,2014,7261423,7261423,HUMAN_OBSERVATION,iNaturalist,Observations,50041307,,Khemthong Tonsakulrungruang,44000.53947,CC_BY_NC_4_0,Khemthong Tonsakulrungruang,Khemthong Tonsakulrungruang,,,44095.02789,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2596294183,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/41186936,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis milneedwardsii,,SPECIES,"Capricornis milneedwardsii David, 1869",Capricornis milneedwardsii,,CN,,Sichuan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,103.837497,31.461642,31250,,,,,,43017.59514,9,10,2017,7261423,7261423,HUMAN_OBSERVATION,iNaturalist,Observations,41186936,,janconl,43922.85631,CC_BY_NC_4_0,janconl,janconl,,,44095.02685,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2429613916,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34444728,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis milneedwardsii,,SPECIES,"Capricornis milneedwardsii David, 1869",Capricornis milneedwardsii,,VN,,Háº£i PhÃ_ng,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,107.048248,20.945102,30434,,,,,,41249.725,6,12,2012,7261423,7261423,HUMAN_OBSERVATION,iNaturalist,Observations,34444728,,Luan Mai Sy,43754.32362,CC_BY_NC_4_0,Luan Mai Sy,Luan Mai Sy,,,44095.02701,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2429329491,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/33690594,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis milneedwardsii,,SPECIES,"Capricornis milneedwardsii David, 1869",Capricornis milneedwardsii,,TH,,Nakhon Nayok,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,101.581798,14.292928,30968,,,,,,39138.62014,25,2,2007,7261423,7261423,HUMAN_OBSERVATION,iNaturalist,Observations,33690594,,Andrew Pierce,43739.33222,CC_BY_NC_4_0,Andrew Pierce,Andrew Pierce,,,44095.01524,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2273271814,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27551494,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis milneedwardsii,,SPECIES,"Capricornis milneedwardsii David, 1869",Capricornis milneedwardsii,,VN,,Háº£i PhÃ_ng,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,107.018281,20.874003,30434,,,,,,41966.69931,23,11,2014,7261423,7261423,HUMAN_OBSERVATION,iNaturalist,Observations,27551494,,Luan Mai Sy,43640.16483,CC_BY_NC_4_0,Luan Mai Sy,Luan Mai Sy,,,44095.02675,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2242973990,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/25063543,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis milneedwardsii,,SPECIES,"Capricornis milneedwardsii David, 1869",Capricornis milneedwardsii,,KH,,RÃ´tÃ¢nÃ´kiri,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,106.62878,14.342403,30968,,,,,,43500.10972,4,2,2019,7261423,7261423,HUMAN_OBSERVATION,iNaturalist,Observations,25063543,,Nolan Exe,43598.68012,CC_BY_NC_4_0,Nolan Exe,Nolan Exe,,,44095.01508,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2013737132,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21168868,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis milneedwardsii,,SPECIES,"Capricornis milneedwardsii David, 1869",Capricornis milneedwardsii,,TH,,Nakhon Nayok,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,101.397692,14.411213,30954,,,,,,43518.88472,22,2,2019,7261423,7261423,HUMAN_OBSERVATION,iNaturalist,Observations,21168868,,Jane Widness,43536.68345,CC_BY_NC_4_0,Gregory Greene,Gregory Greene,,,44095.01498,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2005328364,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20316609,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis milneedwardsii,,SPECIES,"Capricornis milneedwardsii David, 1869",Capricornis milneedwardsii,,KH,,RÃ´tÃ¢nÃ´kiri,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,106.727315,14.245836,30968,,,,,,43500.73455,4,2,2019,7261423,7261423,HUMAN_OBSERVATION,iNaturalist,Observations,20316609,,napoleon1799,43509.32265,CC_BY_NC_4_0,xplor,xplor,,,44095.02649,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1944381922,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/18265224,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis milneedwardsii,,SPECIES,"Capricornis milneedwardsii David, 1869",Capricornis milneedwardsii,,CN,,Sichuan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,104.765279,32.533013,29093,,,,,,43397.95694,24,10,2018,7261423,7261423,HUMAN_OBSERVATION,iNaturalist,Observations,18265224,,pfaucher,43412.76785,CC_BY_NC_4_0,pfaucher,pfaucher,,,44095.02585,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1935609374,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/18142001,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capricornis,Capricornis milneedwardsii,,SPECIES,"Capricornis milneedwardsii David, 1869",Capricornis milneedwardsii,,CN,,Sichuan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,103.06879,33.55069,28957,,,,,,43374.39722,1,10,2018,7261423,7261423,HUMAN_OBSERVATION,iNaturalist,Observations,18142001,,pfaucher,43409.86779,CC_BY_NC_4_0,pfaucher,pfaucher,,,44095.02641,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
